# omega(Hartree) S(1/Hartree) dS(1/Hartree)
1.095444464024046072e-03,2.750668099260349830e+00,9.684316026508849040e-02
2.190888928048092144e-03,2.828832438897527446e+00,9.794894414856493425e-02
3.286333392072138000e-03,2.905924547779952682e+00,9.782303572933731539e-02
4.381777856096184288e-03,2.981804583182612767e+00,9.641182898434499937e-02
5.477222320120230144e-03,3.056363039691758043e+00,9.368447181987246686e-02
6.572666784144275999e-03,3.129521906851191915e+00,8.963493754522705581e-02
7.668111248168322722e-03,3.201234641220280341e+00,8.428389758685211897e-02
8.763555712192368577e-03,3.271484921170427551e+00,7.768057455502296038e-02
9.859000176216414432e-03,3.340284203329397794e+00,6.990505148884629261e-02
1.095444464024046029e-02,3.407668151551946245e+00,6.107227706669067502e-02
1.204988910426450614e-02,3.473692060409118376e+00,5.134124344188608496e-02
1.314533356828855200e-02,3.538425443163524697e+00,4.094048292755723961e-02
1.424077803231259785e-02,3.601945996815461903e+00,3.025312920748947365e-02
1.533622249633664544e-02,3.664333192018325747e+00,2.017384899321589611e-02
1.643166696036068783e-02,3.725661761697919072e+00,1.376717364554124606e-02
1.752711142438473715e-02,3.785995377657636940e+00,1.680186586554601597e-02
1.862255588840878301e-02,3.845380808334991407e+00,2.614926475706102343e-02
1.971800035243282886e-02,3.903842842707465621e+00,3.702701045654167161e-02
2.081344481645687472e-02,3.961380245158431901e+00,4.796406118271883540e-02
2.190888928048092057e-02,4.017962974459575953e+00,5.840640675666205345e-02
2.300433374450496643e-02,4.073530857958066242e+00,6.803362964402469293e-02
2.409977820852901229e-02,4.127993861081387550e+00,7.661238150241977962e-02
2.519522267255305814e-02,4.181234034282621970e+00,8.395853717486692624e-02
2.629066713657710400e-02,4.233109156735069156e+00,8.992693346368783869e-02
2.738611160060114985e-02,4.283458030836458263e+00,9.440961236675468604e-02
2.848155606462519571e-02,4.332107316379341100e+00,9.733697847223655997e-02
2.957700052864924503e-02,4.378879730544325000e+00,9.867994474186184140e-02
3.067244499267329089e-02,4.423603382010010243e+00,9.845235206609964651e-02
3.176788945669733327e-02,4.466121956557739026e+00,9.671344612396683138e-02
3.286333392072137566e-02,4.506305429386868511e+00,9.357047352166331100e-02
3.395877838474542498e-02,4.544060947385820448e+00,8.918167841556647046e-02
3.505422284876947431e-02,4.579343503855182185e+00,8.376017918858053024e-02
3.614966731279351669e-02,4.612166019252914140e+00,7.757930292994764943e-02
3.724511177681756602e-02,4.642608444603585127e+00,7.097960098367754600e-02
3.834055624084160840e-02,4.670825519056434061e+00,6.437591888384947003e-02
3.943600070486565773e-02,4.697052839101907296e+00,5.825718062892099730e-02
4.053144516888970011e-02,4.721610933265575127e+00,5.315909111027126988e-02
4.162688963291374944e-02,4.744907081548621619e+00,4.957637069907593758e-02
