# omega(Hartree) S(1/Hartree) dS(1/Hartree)
1.095444464024046072e-03,3.084982432517910045e+00,1.309844983113689632e-01
2.190888928048092144e-03,3.084982432517910045e+00,1.309844983113689632e-01
3.286333392072138000e-03,3.084982432517910045e+00,1.309844983113689632e-01
4.381777856096184288e-03,3.084982432517910045e+00,1.309844983113689632e-01
5.477222320120230144e-03,3.084982432517910045e+00,1.309844983113689632e-01
6.572666784144275999e-03,3.084982432517910045e+00,1.309844983113689632e-01
7.668111248168322722e-03,3.084982432517910045e+00,1.309844983113689632e-01
8.763555712192368577e-03,3.084982432517910045e+00,1.309844983113689632e-01
9.859000176216414432e-03,3.084982432517910045e+00,1.309844983113689632e-01
1.095444464024046029e-02,3.084982432517910045e+00,1.309844983113689632e-01
1.204988910426450614e-02,3.084982432517910045e+00,1.309844983113689632e-01
1.314533356828855200e-02,3.913579310095359975e+00,7.361330713036270956e-02
1.424077803231259785e-02,3.913579310095359975e+00,7.361330713036270956e-02
1.533622249633664544e-02,3.913579310095359975e+00,7.361330713036270956e-02
1.643166696036068783e-02,3.913579310095359975e+00,7.361330713036270956e-02
1.752711142438473715e-02,3.913579310095359975e+00,7.361330713036270956e-02
1.862255588840878301e-02,3.913579310095359975e+00,7.361330713036270956e-02
1.971800035243282886e-02,3.967439738676721284e+00,5.099454789570085494e-02
2.081344481645687472e-02,3.967439738676721284e+00,5.099454789570085494e-02
2.190888928048092057e-02,3.967439738676721284e+00,5.099454789570085494e-02
2.300433374450496643e-02,3.967439738676721284e+00,5.099454789570085494e-02
2.409977820852901229e-02,3.967439738676721284e+00,5.099454789570085494e-02
2.519522267255305814e-02,3.967439738676721284e+00,5.099454789570085494e-02
2.629066713657710400e-02,4.352528489849868620e+00,3.155187085175311518e-02
2.738611160060114985e-02,4.352528489849868620e+00,3.155187085175311518e-02
2.848155606462519571e-02,4.352528489849868620e+00,3.155187085175311518e-02
2.957700052864924503e-02,4.352528489849868620e+00,3.155187085175311518e-02
3.067244499267329089e-02,4.352528489849868620e+00,3.155187085175311518e-02
3.176788945669733327e-02,4.448740403677794220e+00,1.386485445353279611e-01
3.286333392072137566e-02,4.448740403677794220e+00,1.386485445353279611e-01
3.395877838474542498e-02,4.448740403677794220e+00,1.386485445353279611e-01
3.505422284876947431e-02,4.448740403677794220e+00,1.386485445353279611e-01
3.614966731279351669e-02,4.448740403677794220e+00,1.386485445353279611e-01
3.724511177681756602e-02,4.871997661572471827e+00,1.069119890323530914e-01
3.834055624084160840e-02,4.871997661572471827e+00,1.069119890323530914e-01
3.943600070486565773e-02,4.871997661572471827e+00,1.069119890323530914e-01
4.053144516888970011e-02,4.871997661572471827e+00,1.069119890323530914e-01
4.162688963291374944e-02,5.343696780344362907e+00,6.722914730901258240e-02
4.272233409693779183e-02,5.343696780344362907e+00,6.722914730901258240e-02
4.381777856096184115e-02,5.343696780344362907e+00,6.722914730901258240e-02
4.491322302498588354e-02,5.073479726971467763e+00,2.919218411414061243e-01
4.600866748900993286e-02,5.073479726971467763e+00,2.919218411414061243e-01
4.710411195303397525e-02,5.073479726971467763e+00,2.919218411414061243e-01
4.819955641705802457e-02,5.073479726971467763e+00,2.919218411414061243e-01
4.929500088108207390e-02,5.499935714167770939e+00,2.474105954870546853e-01
5.039044534510611628e-02,5.499935714167770939e+00,2.474105954870546853e-01
5.148588980913015867e-02,5.499935714167770939e+00,2.474105954870546853e-01
5.258133427315420799e-02,5.631555672909795973e+00,3.120969483066234340e-01
5.367677873717825038e-02,5.631555672909795973e+00,3.120969483066234340e-01
5.477222320120229970e-02,5.631555672909795973e+00,3.120969483066234340e-01
5.586766766522634903e-02,6.073253252290813364e+00,2.311517816772316325e-01
